review_id,caterer_id,caterer_name,cuisine_type,performance_tier,review_date,star_rating,review_text,word_count
166,2,Spice Route Catering,Indian,gold,2024-05-09,5,"Arrived right on time, which is rare. Best catering we have had in the office. Worth every penny for a team of 50.",23
508,6,Taqueria Del Sol,Mexican,gold,2024-05-09,4,The quality of the ingredients was outstanding. Hot food arrived hot — impressive logistics.,14
415,5,Green Garden Catering,Vegetarian,gold,2024-05-10,4,Hot food arrived hot — impressive logistics. Portions were generous and well-presented.,12
759,9,Seoul Kitchen Catering,Korean,gold,2024-05-10,5,Delivery was prompt and professional. The food was absolutely delicious. Affordable and filling — will order again.,17
780,10,New England Deli,American,needs_improvement,2024-05-11,4,Delivery was prompt and professional. A perfect variety of options for all dietary needs.,14
1089,14,Garden State Greens,Vegetarian,silver,2024-05-12,4,"Best catering we have had in the office. Arrived right on time, which is rare.",15
687,9,Seoul Kitchen Catering,Korean,gold,2024-05-13,4,The food was absolutely delicious. Everything tasted fresh and flavorful.,10
991,12,Pacific Rim Catering,Asian Fusion,silver,2024-05-15,4,Everything tasted fresh and flavorful. On-time delivery made our event stress-free.,11
694,9,Seoul Kitchen Catering,Korean,gold,2024-05-15,5,Showed up early and had everything ready before our guests arrived. The food exceeded our expectations. We have used them three times and they get better every time.,28
378,5,Green Garden Catering,Vegetarian,gold,2024-05-16,5,The food was absolutely delicious. A perfect variety of options for all dietary needs. We have used them three times and they get better every time.,26
507,6,Taqueria Del Sol,Mexican,gold,2024-05-17,4,Best catering we have had in the office. The delivery team handled a difficult parking situation gracefully.,17
196,3,Harbor Fresh Kitchen,American,silver,2024-05-19,4,Best catering we have had in the office. Showed up early and had everything ready before our guests arrived.,19
979,12,Pacific Rim Catering,Asian Fusion,silver,2024-05-19,4,Delivery was prompt and professional. A perfect variety of options for all dietary needs.,14
24,1,Boston Box Lunch Co.,American,platinum,2024-05-20,5,Our team raved about the food all afternoon. The flavors were bold and authentic. Worth every penny for a team of 50.,22
533,7,The Grain Bowl,American,silver,2024-05-21,4,The delivery team handled a difficult parking situation gracefully. The food was absolutely delicious.,14
255,4,Bella Cucina Events,Italian,platinum,2024-05-22,4,"Arrived right on time, which is rare. Showed up early and had everything ready before our guests arrived.",18
521,7,The Grain Bowl,American,silver,2024-05-22,4,Delivery was prompt and professional. The food exceeded our expectations.,10
897,11,Saffron House,Middle Eastern,gold,2024-05-23,5,"Our team raved about the food all afternoon. Everything was labeled clearly, including allergen info. Highly recommend to other offices in the area.",23
226,3,Harbor Fresh Kitchen,American,silver,2024-05-23,4,The food was absolutely delicious. The flavors were bold and authentic.,11
889,11,Saffron House,Middle Eastern,gold,2024-05-23,4,"Everything tasted fresh and flavorful. Everything was labeled clearly, including allergen info.",12
12,1,Boston Box Lunch Co.,American,platinum,2024-05-23,5,"Hot food arrived hot — impressive logistics. Arrived right on time, which is rare. Highly recommend to other offices in the area.",22
599,8,Mediterranean Table,Mediterranean,platinum,2024-05-24,4,The delivery team handled a difficult parking situation gracefully. The flavors were bold and authentic.,15
616,8,Mediterranean Table,Mediterranean,platinum,2024-05-24,5,Hot food arrived hot — impressive logistics. Eco-friendly containers were a nice touch. We have used them three times and they get better every time.,25
916,12,Pacific Rim Catering,Asian Fusion,silver,2024-05-24,4,The food was absolutely delicious. Packaging was neat and easy to serve.,12
235,3,Harbor Fresh Kitchen,American,silver,2024-05-25,5,Delivery was prompt and professional. Incredibly fresh — you could taste the quality. Worth every penny for a team of 50.,21
348,5,Green Garden Catering,Vegetarian,gold,2024-05-25,4,Everything tasted fresh and flavorful. Eco-friendly containers were a nice touch.,11
194,3,Harbor Fresh Kitchen,American,silver,2024-05-25,4,"Arrived right on time, which is rare. A perfect variety of options for all dietary needs.",16
175,2,Spice Route Catering,Indian,gold,2024-05-25,5,The delivery team handled a difficult parking situation gracefully. Delivery was prompt and professional. Worth every penny for a team of 50.,22
1046,13,The Smokehouse BBQ,BBQ,silver,2024-05-26,4,The driver was courteous and helpful with setup. Best catering we have had in the office.,16
593,8,Mediterranean Table,Mediterranean,platinum,2024-05-26,4,Showed up early and had everything ready before our guests arrived. The flavors were bold and authentic.,17
653,8,Mediterranean Table,Mediterranean,platinum,2024-05-27,4,Delivery was prompt and professional. The quality of the ingredients was outstanding.,12
543,7,The Grain Bowl,American,silver,2024-05-27,4,"Arrived right on time, which is rare. Our team raved about the food all afternoon.",15
102,2,Spice Route Catering,Indian,gold,2024-05-27,4,Portions were generous and well-presented. Delivery was prompt and professional.,10
427,5,Green Garden Catering,Vegetarian,gold,2024-05-27,4,The delivery team handled a difficult parking situation gracefully. Portions were generous and well-presented.,14
65,1,Boston Box Lunch Co.,American,platinum,2024-05-28,5,"The flavors were bold and authentic. Arrived right on time, which is rare. We will definitely be ordering again.",19
751,9,Seoul Kitchen Catering,Korean,gold,2024-05-28,4,Hot food arrived hot — impressive logistics. Everything tasted fresh and flavorful.,12
1050,13,The Smokehouse BBQ,BBQ,silver,2024-05-29,4,"The flavors were bold and authentic. Each item was packaged individually, which our team appreciated.",15
771,10,New England Deli,American,needs_improvement,2024-05-30,4,Delivery was prompt and professional. Incredibly fresh — you could taste the quality.,13
132,2,Spice Route Catering,Indian,gold,2024-05-30,5,A perfect variety of options for all dietary needs. The quality of the ingredients was outstanding. Highly recommend to other offices in the area.,24
278,4,Bella Cucina Events,Italian,platinum,2024-05-30,5,Delivery was prompt and professional. The food was absolutely delicious. Great value for the price.,15
198,3,Harbor Fresh Kitchen,American,silver,2024-05-31,4,Our team raved about the food all afternoon. On-time delivery made our event stress-free.,14
104,2,Spice Route Catering,Indian,gold,2024-06-01,4,A perfect variety of options for all dietary needs. On-time delivery made our event stress-free.,15
143,2,Spice Route Catering,Indian,gold,2024-06-02,4,The driver was courteous and helpful with setup. The driver was courteous and helpful with setup.,16
1122,14,Garden State Greens,Vegetarian,silver,2024-06-03,5,Delivery was prompt and professional. Our team raved about the food all afternoon. Affordable and filling — will order again.,20
360,5,Green Garden Catering,Vegetarian,gold,2024-06-03,5,Portions were generous and well-presented. The flavors were bold and authentic. Worth every penny for a team of 50.,19
316,4,Bella Cucina Events,Italian,platinum,2024-06-04,5,"Arrived right on time, which is rare. The flavors were bold and authentic. Great value for the price.",18
619,8,Mediterranean Table,Mediterranean,platinum,2024-06-05,4,The food was absolutely delicious. Our team raved about the food all afternoon.,13
1058,13,The Smokehouse BBQ,BBQ,silver,2024-06-05,4,The delivery team handled a difficult parking situation gracefully. The food exceeded our expectations.,14
283,4,Bella Cucina Events,Italian,platinum,2024-06-06,5,The food was absolutely delicious. Eco-friendly containers were a nice touch. Worth every penny for a team of 50.,19
69,1,Boston Box Lunch Co.,American,platinum,2024-06-06,5,Incredibly fresh — you could taste the quality. Best catering we have had in the office. Great value for the price.,21
1158,15,Federal Street Fare,American,needs_improvement,2024-06-06,4,Hot food arrived hot — impressive logistics. The delivery team handled a difficult parking situation gracefully.,16
515,6,Taqueria Del Sol,Mexican,gold,2024-06-07,5,Incredibly fresh — you could taste the quality. The food was absolutely delicious. We have used them three times and they get better every time.,25
567,7,The Grain Bowl,American,silver,2024-06-07,4,Portions were generous and well-presented. Showed up early and had everything ready before our guests arrived.,16
608,8,Mediterranean Table,Mediterranean,platinum,2024-06-08,5,Everything tasted fresh and flavorful. Eco-friendly containers were a nice touch. We will definitely be ordering again.,17
1015,13,The Smokehouse BBQ,BBQ,silver,2024-06-08,4,The flavors were bold and authentic. The delivery team handled a difficult parking situation gracefully.,15
248,3,Harbor Fresh Kitchen,American,silver,2024-06-08,4,"Incredibly fresh — you could taste the quality. The presentation was beautiful — looked catered, not just delivered.",18
949,12,Pacific Rim Catering,Asian Fusion,silver,2024-06-09,4,The food exceeded our expectations. Eco-friendly containers were a nice touch.,11
730,9,Seoul Kitchen Catering,Korean,gold,2024-06-09,4,"The food exceeded our expectations. Each item was packaged individually, which our team appreciated.",14
490,6,Taqueria Del Sol,Mexican,gold,2024-06-09,4,"Arrived right on time, which is rare. Our team raved about the food all afternoon.",15
617,8,Mediterranean Table,Mediterranean,platinum,2024-06-10,4,The flavors were bold and authentic. The food exceeded our expectations.,11
92,2,Spice Route Catering,Indian,gold,2024-06-11,5,"On-time delivery made our event stress-free. Arrived right on time, which is rare. Competitive pricing without sacrificing quality.",18
920,12,Pacific Rim Catering,Asian Fusion,silver,2024-06-12,5,Incredibly fresh — you could taste the quality. Our team raved about the food all afternoon. Affordable and filling — will order again.,23
299,4,Bella Cucina Events,Italian,platinum,2024-06-12,5,The driver was courteous and helpful with setup. Eco-friendly containers were a nice touch. Already booked our next order.,19
